build_year,build_year_cat,building_state,facades,garden,living_area,locality_name,number_bedrooms,postal_code,price,property_type,province,swimming_pool,terrace
1972.0,1970s,nan,2.0,1,232.0,Tessenderlo,5.0,3980.0,379000.0,residence,Limburg,0,1.0
2025.0,2020s,New,,1,87.0,Denderleeuw,2.0,9470.0,265050.0,apartment,East Flanders,0,1.0
,,New,,0,99.0,Seraing,2.0,4100.0,248000.0,apartment,Liège,0,1.0
,,Fully renovated,2.0,0,59.0,Liege,1.0,4020.0,127000.0,apartment,Liège,0,1.0
,,nan,,0,108.0,Saintes,2.0,1480.0,195000.0,residence,Walloon Brabant,0,0.0
,,New,4.0,0,71.0,Namur,1.0,5000.0,301000.0,apartment,Namur,0,1.0
,,New,2.0,0,109.0,Weelde,2.0,2381.0,297918.0,apartment,Antwerp,0,1.0
,,New,2.0,0,55.0,Braine-le-Comte,1.0,7090.0,171000.0,apartment,Hainaut,0,1.0
,,New,2.0,0,82.0,Braine-le-Comte,2.0,7090.0,225000.0,apartment,Hainaut,0,1.0
1974.0,1970s,nan,,1,186.0,Burg-Reuland,7.0,4790.0,250000.0,residence,Liège,0,1.0
2019.0,2010s,Normal,4.0,1,346.0,Olen,5.0,2250.0,849000.0,residence,Antwerp,0,1.0
,,New,,1,163.0,Sambreville,1.0,5060.0,260000.0,ground,Namur,0,0.0
,,nan,2.0,0,101.0,Athus,3.0,6791.0,195000.0,apartment,Luxembourg,0,
1964.0,1960s,nan,2.0,0,141.0,Saint-Nicolas,2.0,4420.0,220000.0,residence,Liège,0,1.0
,,Excellent,4.0,0,81.0,Awans,2.0,4340.0,245000.0,apartment,Liège,0,1.0
,,New,,0,162.0,Welkenraedt,3.0,4840.0,558800.0,apartment,Liège,0,1.0
,,Normal,4.0,1,180.0,Flostoy,3.0,5370.0,435000.0,residence,Namur,0,1.0
,,New,2.0,0,97.0,Zandhoven,2.0,2240.0,338000.0,apartment,Antwerp,0,1.0
1973.0,1970s,To renovate,4.0,1,128.0,Waterloo,3.0,1410.0,470000.0,residence,Walloon Brabant,0,1.0
,,New,3.0,1,170.0,Stekene,3.0,9190.0,471000.0,residence,East Flanders,0,0.0
2024.0,2020s,New,2.0,0,95.0,Ukkel,2.0,1180.0,362600.0,apartment,Brussels Capital Region,0,1.0
1977.0,1970s,Normal,4.0,1,97.0,Jauche,3.0,1350.0,289000.0,bungalow,Walloon Brabant,0,1.0
,,nan,2.0,0,58.0,Beffe,2.0,6987.0,129000.0,chalet,Luxembourg,0,1.0
2023.0,2020s,nan,3.0,1,120.0,Werm,3.0,3730.0,419000.0,residence,Limburg,0,1.0
1977.0,1970s,Normal,4.0,1,221.0,Begijnendijk,3.0,3130.0,445000.0,residence,Flemish Brabant,0,1.0
,,New,3.0,1,159.0,Belgrade,3.0,5001.0,399000.0,residence,Namur,0,1.0
,,nan,3.0,1,131.0,Lummen,3.0,3560.0,361500.0,residence,Limburg,0,0.0
,,Normal,3.0,0,93.0,Saint-Nicolas,3.0,4420.0,199000.0,apartment,Liège,0,1.0
,,nan,2.0,0,42.0,Evere,0.0,1140.0,250000.0,studio,Brussels Capital Region,0,1.0
1987.0,1980s,To renovate,4.0,1,171.0,Habay-la-Neuve,4.0,6720.0,460000.0,residence,Luxembourg,1,1.0
2002.0,2000s,Normal,4.0,1,200.0,Saintes,4.0,1480.0,550000.0,residence,Walloon Brabant,0,1.0
1986.0,1980s,nan,,0,172.0,De Haan,3.0,8420.0,1840000.0,apartment,West Flanders,0,1.0
1985.0,1980s,nan,,1,164.0,Leuven,3.0,3000.0,530000.0,residence,Flemish Brabant,0,0.0
,,New,3.0,0,73.0,Koersel,1.0,3582.0,269000.0,apartment,Limburg,0,1.0
,,New,,0,79.0,Seraing,2.0,4100.0,218000.0,apartment,Liège,0,1.0
1908.0,1900s,To renovate,2.0,1,120.0,Seilles,3.0,5300.0,195000.0,residence,Namur,0,0.0
2002.0,2000s,nan,3.0,1,117.0,Diepenbeek,2.0,3590.0,275000.0,duplex,Limburg,0,1.0
,,New,4.0,1,183.0,Jodoigne,4.0,1370.0,480381.0,residence,Walloon Brabant,0,
,,New,2.0,0,133.0,Diksmuide,2.0,8600.0,449500.0,apartment,West Flanders,0,1.0
1937.0,1930s,Normal,4.0,0,775.0,La Louvière,20.0,7100.0,549000.0,residence,Hainaut,0,
1978.0,1970s,To renovate,4.0,1,158.0,Virton,4.0,6760.0,370000.0,residence,Luxembourg,1,1.0
,,New,4.0,0,95.0,Stabroek,2.0,2940.0,360000.0,apartment,Antwerp,0,1.0
2010.0,2010s,Excellent,2.0,0,140.0,Brussels,2.0,1000.0,599000.0,penthouse,Brussels Capital Region,0,1.0
1970.0,1970s,To renovate,2.0,0,108.0,Wilrijk,2.0,2610.0,239000.0,apartment,Antwerp,0,1.0
,,New,,1,93.0,Jambes,2.0,5100.0,320000.0,apartment,Namur,0,1.0
1979.0,1970s,Normal,2.0,0,72.0,Borsbeek,2.0,2150.0,193500.0,penthouse,Antwerp,0,1.0
,,nan,,0,87.0,Avelgem,2.0,8580.0,315000.0,apartment,West Flanders,0,1.0
2023.0,2020s,New,,1,200.0,Duinbergen,5.0,8301.0,1275500.0,villa,West Flanders,0,1.0
,,Normal,3.0,1,239.0,Riemst,3.0,3770.0,299000.0,residence,Limburg,0,
1931.0,1930s,Normal,3.0,1,130.0,Vivegnis,3.0,4683.0,167000.0,residence,Liège,0,1.0
1946.0,1940s,Normal,4.0,1,600.0,Kraainem,9.0,1950.0,1295000.0,villa,Flemish Brabant,0,1.0
,,New,,1,129.0,Hasselt,3.0,3500.0,392000.0,ground,Limburg,0,1.0
,,New,3.0,1,,Oreye,1.0,4360.0,231000.0,duplex,Liège,0,1.0
1979.0,1970s,To renovate,2.0,1,122.0,Bastogne,3.0,6600.0,250000.0,residence,Luxembourg,0,0.0
,,New,2.0,0,71.0,Lier,1.0,2500.0,270000.0,penthouse,Antwerp,0,1.0
,,New,,0,83.0,Fléron,1.0,4620.0,253000.0,ground,Liège,0,1.0
,,Normal,,0,59.0,Antwerp,1.0,2020.0,175000.0,apartment,Antwerp,0,0.0
,,New,2.0,1,67.0,Antwerp,1.0,2000.0,335000.0,studio,Antwerp,0,1.0
1959.0,1950s,Fully renovated,,0,83.0,Elsene,2.0,1050.0,465000.0,apartment,Brussels Capital Region,0,1.0
,,New,3.0,1,193.0,Oosterzele,3.0,9860.0,602268.0,residence,East Flanders,0,1.0
1972.0,1970s,nan,4.0,1,204.0,Borgloon,2.0,3840.0,269000.0,residence,Limburg,0,0.0
2006.0,2000s,Normal,,0,90.0,Braine-le-Château,2.0,1440.0,310000.0,apartment,Walloon Brabant,0,1.0
2025.0,2020s,nan,,0,50.0,Eupen,1.0,4700.0,190000.0,apartment,Liège,0,0.0
2023.0,2020s,nan,4.0,0,78.0,Braine-l'Alleud,1.0,1420.0,322000.0,apartment,Walloon Brabant,0,1.0
2010.0,2010s,Excellent,2.0,0,81.0,Geel,2.0,2440.0,235000.0,apartment,Antwerp,0,1.0
,,Excellent,,1,42.0,Blaimont,2.0,5542.0,72000.0,cottage,Namur,1,1.0
,,nan,3.0,1,213.0,Munsterbilzen,3.0,3740.0,439000.0,residence,Limburg,0,0.0
,,nan,,0,,Olen,,2250.0,314280.0,nan,Antwerp,0,
1971.0,1970s,nan,,0,73.0,Diest,1.0,3290.0,169000.0,apartment,Flemish Brabant,0,1.0
,,Normal,,1,65.0,Hastière-par-delà,2.0,5541.0,110000.0,residence,Namur,0,1.0
1960.0,1960s,nan,,0,67.0,Koksijde,2.0,8670.0,185000.0,apartment,West Flanders,0,0.0
2017.0,2010s,Normal,2.0,0,178.0,Richelle,3.0,4600.0,395000.0,duplex,Liège,0,1.0
,,nan,,1,398.0,Hergenrath,3.0,4728.0,995000.0,villa,Liège,0,1.0
1982.0,1980s,nan,,0,83.0,Sint-Truiden,2.0,3800.0,183000.0,apartment,Limburg,0,1.0
,,New,,1,82.0,Willebroek,2.0,2830.0,269000.0,apartment,Antwerp,0,1.0
,,Normal,4.0,0,1300.0,Soy,19.0,6997.0,1500000.0,residence,Luxembourg,0,0.0
,,nan,,0,91.0,Maaseik,2.0,3680.0,315000.0,apartment,Limburg,0,1.0
1976.0,1970s,To renovate,4.0,1,389.0,Ternat,5.0,1740.0,498000.0,residence,Flemish Brabant,0,1.0
,,nan,4.0,0,84.0,Namur,2.0,5000.0,395000.0,apartment,Namur,0,1.0
2023.0,2020s,nan,,0,84.0,Barvaux-sur-Ourthe,2.0,6940.0,225000.0,apartment,Luxembourg,0,1.0
,,nan,2.0,0,82.0,Pont-à-Celles,2.0,6230.0,237800.0,apartment,Hainaut,0,1.0
1962.0,1960s,Normal,2.0,0,104.0,Sint-Jans-Molenbeek,1.0,1080.0,269000.0,apartment,Brussels Capital Region,0,1.0
1900.0,1900s,Normal,,1,422.0,Hives,3.0,6984.0,450000.0,residence,Luxembourg,0,1.0
,,nan,4.0,1,121.0,Dilsen-Stokkem,3.0,3650.0,347567.0,residence,Limburg,0,1.0
1993.0,1990s,Normal,,0,80.0,Zonhoven,2.0,3520.0,189000.0,apartment,Limburg,0,1.0
2007.0,2000s,nan,,1,130.0,Keerbergen,3.0,3140.0,380000.0,penthouse,Flemish Brabant,0,1.0
,,New,,1,87.0,Denderleeuw,2.0,9470.0,277450.0,apartment,East Flanders,0,1.0
,,Normal,,0,63.0,Wilrijk,2.0,2610.0,230000.0,apartment,Antwerp,0,1.0
,,New,4.0,0,88.0,Antwerp,1.0,2050.0,327500.0,apartment,Antwerp,0,1.0
,,New,2.0,0,97.0,Lier,2.0,2500.0,326623.0,apartment,Antwerp,0,1.0
1973.0,1970s,Normal,4.0,1,216.0,Ham,3.0,3945.0,325000.0,residence,Limburg,0,1.0
1994.0,1990s,To renovate,4.0,1,155.0,Dampicourt,4.0,6767.0,325000.0,residence,Luxembourg,0,1.0
,,Normal,,1,139.0,Ougrée,4.0,4102.0,215000.0,residence,Liège,0,1.0
1977.0,1970s,Excellent,4.0,1,250.0,Overijse,5.0,3090.0,680000.0,residence,Flemish Brabant,0,1.0
1994.0,1990s,nan,4.0,1,279.0,Houthalen-Helchteren,4.0,3530.0,619000.0,residence,Limburg,0,1.0
,,nan,,0,109.0,Buizingen,1.0,1501.0,190000.0,apartment,Flemish Brabant,0,1.0
1977.0,1970s,To renovate,4.0,1,200.0,Waterloo,5.0,1410.0,595000.0,villa,Walloon Brabant,0,1.0
,,Excellent,,0,,Lier,2.0,2500.0,356500.0,apartment,Antwerp,0,1.0
2025.0,2020s,New,3.0,1,216.0,Diepenbeek,5.0,3590.0,493750.0,residence,Limburg,0,1.0
,,New,,0,85.0,Pont-à-Celles,2.0,6230.0,232400.0,apartment,Hainaut,0,1.0
2019.0,2010s,Excellent,2.0,0,97.0,Nazareth,2.0,9810.0,399000.0,apartment,East Flanders,0,1.0
,,New,,1,68.0,Mons,1.0,7000.0,210000.0,apartment,Hainaut,0,1.0
,,nan,,0,40.0,Florenville,2.0,6820.0,84000.0,bungalow,Luxembourg,0,
,,nan,,0,102.0,Liege,2.0,4020.0,269000.0,apartment,Liège,0,1.0
,,Normal,4.0,1,191.0,Assesse,3.0,5330.0,480000.0,residence,Namur,0,1.0
,,To renovate,3.0,1,194.0,Jandrain-Jandrenouille,4.0,1350.0,285000.0,residence,Walloon Brabant,0,1.0
,,New,,1,130.0,Mortsel,3.0,2640.0,428000.0,residence,Antwerp,0,1.0
,,New,4.0,0,79.0,Pont-à-Celles,2.0,6230.0,230400.0,apartment,Hainaut,0,1.0
1930.0,1930s,Normal,2.0,1,160.0,Ronse,3.0,9600.0,189000.0,residence,East Flanders,0,1.0
1850.0,1800s,Fully renovated,3.0,0,95.0,Malonne,2.0,5020.0,189000.0,apartment,Namur,0,0.0
1918.0,1910s,Excellent,2.0,0,60.0,Blankenberge,1.0,8370.0,165000.0,apartment,West Flanders,0,0.0
2025.0,2020s,New,3.0,1,153.0,Begijnendijk,3.0,3130.0,479500.0,residence,Flemish Brabant,0,1.0
,,New,3.0,0,132.0,Sint-Lievens-Houtem,3.0,9520.0,474942.0,residence,East Flanders,0,
,,New,2.0,0,67.0,Sint-Jans-Molenbeek,1.0,1080.0,305000.0,apartment,Brussels Capital Region,0,1.0
1972.0,1970s,Normal,3.0,0,148.0,Turnhout,4.0,2300.0,245000.0,apartment,Antwerp,0,1.0
,,Normal,3.0,1,134.0,Tubize,2.0,1480.0,319000.0,ground,Walloon Brabant,0,1.0
1930.0,1930s,Normal,,1,247.0,Heverlee,3.0,3001.0,695000.0,residence,Flemish Brabant,0,1.0
,,Excellent,4.0,1,139.0,Antwerp,3.0,2000.0,595000.0,apartment,Antwerp,0,1.0
,,Normal,2.0,1,,Herstal,2.0,4040.0,225000.0,residence,Liège,0,
1950.0,1950s,Normal,4.0,1,177.0,Chaumont-Gistoux,4.0,1325.0,585000.0,residence,Walloon Brabant,0,1.0
,,To renovate,,1,397.0,Meerbeek,5.0,3078.0,549000.0,residence,Flemish Brabant,0,1.0
2005.0,2000s,Excellent,,0,,Sint-Idesbald,2.0,8670.0,399000.0,apartment,West Flanders,0,1.0
,,To renovate,2.0,0,60.0,Sint-Jans-Molenbeek,1.0,1080.0,195000.0,apartment,Brussels Capital Region,0,0.0
1900.0,1900s,To renovate,3.0,1,124.0,Affligem,3.0,1790.0,295000.0,residence,Flemish Brabant,0,1.0
2024.0,2020s,New,4.0,0,107.0,Anderlecht,2.0,1070.0,329000.0,apartment,Brussels Capital Region,0,1.0
,,nan,,0,,Lommel,,3920.0,395035.0,nan,Limburg,0,
,,New,3.0,1,134.0,Mons,3.0,7000.0,309000.0,residence,Hainaut,0,0.0
2022.0,2020s,New,,1,98.0,Booischot,2.0,2221.0,295000.0,ground,Antwerp,0,1.0
,,nan,,1,,Écaussinnes-d'Enghien,3.0,7190.0,290000.0,residence,Hainaut,0,0.0
1968.0,1960s,nan,,1,,Tessenderlo,3.0,3980.0,348000.0,residence,Limburg,0,1.0
,,New,2.0,0,81.0,Tongeren,2.0,3700.0,262500.0,apartment,Limburg,0,1.0
,,nan,,0,,Liege,,4000.0,288150.0,nan,Liège,0,
,,Fully renovated,4.0,1,270.0,Lens-Saint-Remy,5.0,4280.0,399000.0,residence,Liège,0,1.0
1960.0,1960s,Normal,4.0,1,135.0,Vivegnis,2.0,4683.0,249000.0,residence,Liège,0,1.0
2007.0,2000s,nan,3.0,1,175.0,Aubange,5.0,6790.0,420000.0,residence,Luxembourg,0,1.0
,,New,2.0,1,132.0,Sint-Lambrechts-Woluwe,2.0,1200.0,832500.0,apartment,Brussels Capital Region,0,1.0
,,nan,,0,,Heist-op-den-Berg,,2220.0,417000.0,nan,Antwerp,0,
,,nan,4.0,1,280.0,Malonne,4.0,5020.0,395000.0,residence,Namur,0,1.0
,,nan,,0,,Lier,,2500.0,259000.0,nan,Antwerp,0,
,,New,4.0,0,108.0,Namur,2.0,5000.0,416000.0,apartment,Namur,0,1.0
,,New,2.0,0,85.0,Barchon,2.0,4671.0,249000.0,apartment,Liège,0,1.0
2025.0,2020s,New,2.0,1,67.0,Zaffelare,2.0,9080.0,290000.0,apartment,East Flanders,0,1.0
,,Excellent,3.0,1,200.0,Linkebeek,3.0,1630.0,695000.0,residence,Flemish Brabant,0,1.0
,,nan,,0,86.0,Koersel,1.0,3582.0,302500.0,apartment,Limburg,0,1.0
2024.0,2020s,nan,,0,126.0,Gavere,3.0,9890.0,381650.0,apartment,East Flanders,0,1.0
1992.0,1990s,Excellent,,1,164.0,De Haan,4.0,8420.0,339000.0,residence,West Flanders,0,1.0
,,New,4.0,0,95.0,Pont-à-Celles,3.0,6230.0,263500.0,apartment,Hainaut,0,1.0
2020.0,2020s,nan,,0,100.0,Hasselt,2.0,3500.0,465000.0,apartment,Limburg,0,1.0
,,nan,,0,96.0,Zedelgem,2.0,8210.0,360000.0,apartment,West Flanders,0,1.0
1989.0,1980s,Normal,4.0,0,227.0,Houthalen,3.0,3530.0,500000.0,residence,Limburg,0,0.0
,,New,,0,,Liege,,4020.0,143000.0,office,Liège,0,0.0
,,New,3.0,1,170.0,Stekene,3.0,9190.0,443000.0,residence,East Flanders,0,0.0
,,New,4.0,1,190.0,Marchin,4.0,4570.0,385177.0,residence,Liège,0,
1985.0,1980s,Excellent,3.0,1,240.0,Hermalle-sous-Argenteau,4.0,4681.0,399000.0,residence,Liège,0,1.0
1900.0,1900s,Fully renovated,,1,111.0,Schaarbeek,2.0,1030.0,437500.0,apartment,Brussels Capital Region,0,1.0
,,New,2.0,1,125.0,Oudergem,3.0,1160.0,925000.0,apartment,Brussels Capital Region,0,1.0
,,New,,0,64.0,Namur,1.0,5000.0,237901.0,apartment,Namur,0,1.0
,,Excellent,4.0,1,324.0,Maarkedal,3.0,9680.0,690000.0,cottage,East Flanders,0,1.0
,,Fully renovated,,1,205.0,Ougrée,4.0,4102.0,299000.0,residence,Liège,0,1.0
,,To renovate,2.0,1,,Gilly,6.0,6060.0,195000.0,residence,Hainaut,0,0.0
,,To renovate,2.0,0,141.0,Liege,4.0,4000.0,190000.0,residence,Liège,0,0.0
2025.0,2020s,nan,3.0,1,163.0,Huizingen,3.0,1654.0,524000.0,residence,Flemish Brabant,0,1.0
1952.0,1950s,Normal,2.0,0,113.0,Anderlecht,2.0,1070.0,349000.0,apartment,Brussels Capital Region,0,0.0
,,New,3.0,0,119.0,Liege,2.0,4000.0,305150.0,apartment,Liège,0,1.0
,,New,4.0,0,112.0,Pont-à-Celles,3.0,6230.0,324000.0,apartment,Hainaut,0,1.0
2025.0,2020s,Excellent,4.0,1,,Rekkem,3.0,8930.0,340000.0,villa,West Flanders,0,
1875.0,1800s,Normal,2.0,0,294.0,Verviers,6.0,4800.0,237500.0,master,Liège,0,1.0
,,New,3.0,1,161.0,Eernegem,3.0,8480.0,336000.0,residence,West Flanders,0,1.0
,,To renovate,4.0,1,91.0,Hamoir,2.0,4180.0,169000.0,bungalow,Liège,0,0.0
,,New,,0,156.0,Merelbeke,3.0,9820.0,645900.0,apartment,East Flanders,0,1.0
,,nan,,0,,Braine-l'Alleud,,1420.0,296000.0,nan,Walloon Brabant,0,
,,nan,,0,,Liege,,4000.0,311660.0,nan,Liège,0,
,,New,2.0,0,122.0,Mons,3.0,7000.0,292000.0,residence,Hainaut,0,0.0
,,New,2.0,1,86.0,Deerlijk,2.0,8540.0,279307.0,apartment,West Flanders,0,1.0
2024.0,2020s,New,2.0,0,106.0,Elsene,2.0,1050.0,565000.0,apartment,Brussels Capital Region,0,1.0
,,New,4.0,1,152.0,Neufmaison,3.0,7332.0,314450.0,residence,Hainaut,0,1.0
1968.0,1960s,To renovate,4.0,1,94.0,Daverdisse,3.0,6929.0,229000.0,residence,Luxembourg,0,1.0
1963.0,1960s,Normal,2.0,1,93.0,Flémalle,3.0,4400.0,209000.0,residence,Liège,0,1.0
1972.0,1970s,nan,2.0,1,206.0,Keerbergen,3.0,3140.0,420000.0,residence,Flemish Brabant,0,1.0
1963.0,1960s,nan,4.0,1,280.0,Sint-Pieters-Woluwe,5.0,1150.0,1110000.0,residence,Brussels Capital Region,0,1.0
,,New,,0,,Dave,3.0,5100.0,286000.0,apartment,Namur,0,1.0
1980.0,1980s,To renovate,4.0,1,325.0,Lochristi,2.0,9080.0,549000.0,residence,East Flanders,0,1.0
,,New,2.0,0,34.0,Anderlecht,0.0,1070.0,199900.0,studio,Brussels Capital Region,0,1.0
,,New,4.0,1,110.0,Puurs,2.0,2870.0,419000.0,apartment,Antwerp,0,1.0
1931.0,1930s,Normal,3.0,0,114.0,As,2.0,3665.0,158000.0,residence,Limburg,0,0.0
2005.0,2000s,Normal,2.0,0,36.0,Sint-Jans-Molenbeek,0.0,1080.0,140000.0,studio,Brussels Capital Region,0,1.0
,,nan,,0,,Vrasene,,9120.0,455000.0,nan,East Flanders,0,
,,New,2.0,1,73.0,Evere,1.0,1140.0,350000.0,penthouse,Brussels Capital Region,0,1.0
1930.0,1930s,Fully renovated,3.0,1,126.0,Halle,3.0,1500.0,379000.0,duplex,Flemish Brabant,0,1.0
,,New,3.0,1,169.0,Kontich,3.0,2550.0,459000.0,residence,Antwerp,0,1.0
2024.0,2020s,New,3.0,1,149.0,Sint-Lievens-Houtem,3.0,9520.0,414500.0,residence,East Flanders,0,1.0
,,Excellent,4.0,1,,Erpent,3.0,5101.0,458000.0,triplex,Namur,0,1.0
1950.0,1950s,To renovate,2.0,1,117.0,Mechelen,3.0,2800.0,270000.0,residence,Antwerp,0,0.0
,,New,2.0,1,120.0,Willebroek,2.0,2830.0,349000.0,residence,Antwerp,0,0.0
2025.0,2020s,New,3.0,1,,Aalter,2.0,9880.0,325000.0,apartment,East Flanders,0,1.0
,,nan,,0,67.0,Liege,1.0,4020.0,226900.0,apartment,Liège,0,1.0
,,Excellent,2.0,0,82.0,Ronse,1.0,9600.0,249000.0,apartment,East Flanders,0,1.0
,,New,,1,117.0,Hasselt,2.0,3500.0,352000.0,ground,Limburg,0,1.0
,,nan,2.0,0,,Bissegem,2.0,8501.0,229000.0,residence,West Flanders,0,1.0
2003.0,2000s,Excellent,2.0,1,43.0,Nieuwpoort,1.0,8620.0,215000.0,apartment,West Flanders,0,1.0
,,Normal,3.0,1,207.0,Koningshooikt,3.0,2500.0,349000.0,residence,Antwerp,0,1.0
,,Normal,2.0,1,410.0,Ronse,5.0,9600.0,424000.0,master,East Flanders,0,1.0
1992.0,1990s,Normal,,0,78.0,Nieuwpoort,2.0,8620.0,595000.0,apartment,West Flanders,0,1.0
,,To renovate,,0,72.0,Liege,2.0,4020.0,99000.0,apartment,Liège,0,0.0
1951.0,1950s,To renovate,,0,61.0,Vorst,2.0,1190.0,185000.0,apartment,Brussels Capital Region,0,
1931.0,1930s,Normal,2.0,1,169.0,Auvelais,3.0,5060.0,265000.0,residence,Namur,0,1.0
,,nan,,0,,Éghezée,,5310.0,185000.0,development,Namur,0,0.0
2026.0,2020s,New,2.0,1,105.0,Erembodegem,2.0,9320.0,362500.0,ground,East Flanders,0,
1959.0,1950s,Normal,2.0,0,81.0,Merksem,2.0,2170.0,205500.0,apartment,Antwerp,0,1.0
1987.0,1980s,Normal,3.0,0,115.0,Middelkerke,2.0,8430.0,325000.0,duplex,West Flanders,0,1.0
1977.0,1970s,nan,4.0,1,210.0,Baal,3.0,3128.0,399000.0,residence,Flemish Brabant,0,1.0
1970.0,1970s,To renovate,2.0,0,292.0,Assebroek,5.0,8310.0,439000.0,apartment,West Flanders,0,0.0
2024.0,2020s,New,2.0,0,80.0,Meerhout,1.0,2450.0,225000.0,apartment,Antwerp,0,1.0
,,New,,1,118.0,Hasselt,3.0,3500.0,463000.0,penthouse,Limburg,0,1.0
2025.0,2020s,New,3.0,0,117.0,Oudenaarde,2.0,9700.0,512000.0,apartment,East Flanders,0,1.0
,,New,2.0,1,173.0,Denderleeuw,3.0,9470.0,460000.0,residence,East Flanders,0,1.0
,,nan,,0,,Barchon,,4671.0,249000.0,nan,Liège,0,
,,nan,4.0,1,61.0,Oignies-En-Thiérache,2.0,5670.0,148000.0,residence,Namur,0,1.0
,,New,3.0,0,127.0,Vosselaar,2.0,2350.0,460000.0,penthouse,Antwerp,0,1.0
,,New,,0,83.0,Ciney,2.0,5590.0,305400.0,apartment,Namur,0,1.0
1900.0,1900s,To renovate,4.0,1,250.0,Rebecq,3.0,1430.0,395000.0,villa,Walloon Brabant,0,1.0
1978.0,1970s,Normal,4.0,1,344.0,Zedelgem,5.0,8210.0,695000.0,residence,West Flanders,0,1.0
2021.0,2020s,Excellent,2.0,0,113.0,Anderlecht,2.0,1070.0,495000.0,penthouse,Brussels Capital Region,0,1.0
1974.0,1970s,Normal,4.0,0,60.0,Sint-Jans-Molenbeek,1.0,1080.0,159000.0,apartment,Brussels Capital Region,0,0.0
,,New,2.0,0,67.0,Antwerp,1.0,2018.0,215000.0,apartment,Antwerp,0,1.0
,,New,2.0,0,134.0,Turnhout,3.0,2300.0,313175.0,apartment,Antwerp,0,1.0
,,nan,,0,70.0,Oostende,1.0,8400.0,264500.0,apartment,West Flanders,0,1.0
,,New,4.0,0,87.0,Pont-à-Celles,2.0,6230.0,253000.0,apartment,Hainaut,0,1.0
2008.0,2000s,nan,4.0,1,350.0,Énines,6.0,1350.0,785000.0,residence,Walloon Brabant,1,1.0
1930.0,1930s,Normal,3.0,1,140.0,Genk,3.0,3600.0,329000.0,residence,Limburg,0,0.0
1975.0,1970s,Normal,2.0,0,50.0,Herentals,1.0,2200.0,159000.0,apartment,Antwerp,0,1.0
,,New,2.0,0,421300.0,Liege,3.0,4000.0,421300.0,penthouse,Liège,0,1.0
1994.0,1990s,nan,,0,93.0,Roeselare,2.0,8800.0,165000.0,ground,West Flanders,0,1.0
,,Normal,,1,57.0,Hastière,2.0,5540.0,130000.0,residence,Namur,0,0.0
2026.0,2020s,New,2.0,0,89.0,Gent,2.0,9000.0,327500.0,ground,East Flanders,0,1.0
,,New,3.0,1,158.0,Balen,3.0,2490.0,394000.0,residence,Antwerp,0,0.0
,,nan,,0,,Waasmunster,,9250.0,560000.0,nan,East Flanders,0,
1955.0,1950s,To renovate,3.0,1,120.0,Eppegem,2.0,1980.0,259000.0,residence,Flemish Brabant,0,0.0
1937.0,1930s,nan,,0,41.0,Koksijde,1.0,8670.0,99000.0,apartment,West Flanders,0,
2005.0,2000s,Normal,3.0,0,95.0,Haaltert,2.0,9450.0,240000.0,apartment,East Flanders,0,1.0
,,New,4.0,0,102.0,Lier,2.0,2500.0,286900.0,apartment,Antwerp,0,1.0
2000.0,2000s,nan,4.0,1,317.0,Warcoing,6.0,7740.0,579000.0,residence,Hainaut,0,1.0
,,Fully renovated,2.0,0,77.0,Menen,2.0,8930.0,110000.0,residence,West Flanders,0,0.0
,,nan,2.0,1,166.0,Vaux-sous-Chèvremont,4.0,4051.0,189000.0,residence,Liège,0,1.0
,,nan,,0,,Deurne,,2100.0,224000.0,nan,Antwerp,0,
1852.0,1800s,To renovate,2.0,0,202.0,Sprimont,3.0,4140.0,150000.0,residence,Liège,0,1.0
1999.0,1990s,Excellent,4.0,1,136.0,Sombreffe,3.0,5140.0,449000.0,residence,Namur,0,1.0
,,New,4.0,1,248.0,Malonne,3.0,5020.0,619036.0,residence,Namur,0,
,,Normal,2.0,1,70.0,Berchem-Sainte-Agathe,1.0,1082.0,295000.0,residence,Brussels Capital Region,0,1.0
,,Excellent,,0,114.0,Aalst,2.0,9300.0,159000.0,duplex,East Flanders,0,0.0
2025.0,2020s,New,2.0,1,84.0,Oostakker,2.0,9041.0,349000.0,apartment,East Flanders,0,1.0
,,New,3.0,0,107.0,Berchem-Sainte-Agathe,3.0,1082.0,432500.0,apartment,Brussels Capital Region,0,1.0
,,Normal,2.0,1,135.0,Geraardsbergen,2.0,9500.0,238000.0,residence,East Flanders,0,1.0
2008.0,2000s,Normal,2.0,0,70.0,Vilvoorde,2.0,1800.0,279000.0,penthouse,Flemish Brabant,0,1.0
,,New,,1,79.0,Mons,2.0,7000.0,250000.0,apartment,Hainaut,0,1.0
,,Excellent,4.0,0,80.0,Antwerp,1.0,2018.0,329000.0,apartment,Antwerp,0,1.0
1939.0,1930s,Excellent,3.0,0,220.0,Etterbeek,2.0,1040.0,1225000.0,penthouse,Brussels Capital Region,0,1.0
,,nan,,0,,Sovet,3.0,5590.0,295000.0,residence,Namur,0,0.0
1952.0,1950s,To renovate,4.0,1,135.0,Herne,3.0,1540.0,295000.0,residence,Flemish Brabant,0,1.0
2014.0,2010s,Excellent,3.0,1,247.0,Ronse,4.0,9600.0,369000.0,residence,East Flanders,0,1.0
,,New,4.0,0,105.0,Stabroek,2.0,2940.0,385000.0,apartment,Antwerp,0,1.0
